video_id,comment_text,likes,replies
lLN1FwiqGwc,"Okay, I'm not even three minutes in and I have to say that BOTH of your Pennywise impressions are spot-on!! It sounds like you actually got Bill Skarsgard for the review, it's so good!",0,0
lLN1FwiqGwc,"nostalgia critic. you've poo-pooed a lot of good films over the years. now you recommend this piece of trash? how much did they pay you?",0,0
lLN1FwiqGwc,"please bring back old vs new",0,0
lLN1FwiqGwc,"Wait, are there enough Americans who know of the IT Crowd for that, er, joke?",0,0
lLN1FwiqGwc,"Pennywise 1990: We made balloons scary\nCritic: No you didn't....but this new one kinda did-\nPennywise 1990: *W* *H* *A* *T*",0,0
lLN1FwiqGwc,"I want to see Tim Curry portray the joker in a movie",0,0
lLN1FwiqGwc,"Critics got a point . \nI had no idea what I was supposed to feel during the blood cleaning scene and that it’s hard to find penny wise scary when it looks like he’s running to the bathroom",0,0
lLN1FwiqGwc,"How come CinemaSin can show several clips directly from movies but Doug gets strikes for doing the same thing but better and less nitpicky",0,0
lLN1FwiqGwc,"Doug, I think you are really funny... But I really I hate it when you under play or skim over facts because you want to be funny. You act like Bill skarsgard's Pennywise wasn't funny at all... he may not have been over the top or exaggerated as Tim Curry Pennywise was, but he was trying to be funny and not just scary. If you weren't Blind by your nostalgic love for Tim Curry than you would have realized that",0,0
lLN1FwiqGwc,"Beating up tommy wiseu was the best part of the video",0,0
lLN1FwiqGwc,"IT 2017 is better, IT 1990 was fucking trash",0,0
lLN1FwiqGwc,"I like the new it movie better but I like the clown from the original better",0,0
lLN1FwiqGwc,"Your imitation of Moss is horrible and you should feel shame for doing it",1,0
lLN1FwiqGwc,"Do the real one",1,0
lLN1FwiqGwc,"End credits have a who's on first homage.",1,0
lLN1FwiqGwc,"...Was I the only one that liked the dancing scene?",1,0
lLN1FwiqGwc,"MEME ME MEME ME MEME ME",0,0
lLN1FwiqGwc,"Couldn't lure awkward fanart to Tumblr......... You clearly don't know Tumblr",0,0
lLN1FwiqGwc,"MEME ME MEME ME MEME ME",0,0
lLN1FwiqGwc,"Review happy death day",0,0
lLN1FwiqGwc,"Wa-Ha\nWa-Ha\nWa-Ha\nWa-Ha\nWa-Ha",0,0
lLN1FwiqGwc,"24:28 absolutely killed me",0,0
lLN1FwiqGwc,"#IT vs Freddy Krueger",0,0
lLN1FwiqGwc,"25:09 \nOh F*ck No!",0,0
lLN1FwiqGwc,"Toll flot to!!!!!!!  Were. Freckling. Clown,s!!!!!!!!",0,0
lLN1FwiqGwc,"kudos for the mtg cards :D",0,0
lLN1FwiqGwc,"You have a fiancé Tamara...? 😰",0,0
lLN1FwiqGwc,"Damn good episode! 😆",0,0
lLN1FwiqGwc,"WAHA! WAHA! WAHA!",0,0
lLN1FwiqGwc,"Yes!",0,0
lLN1FwiqGwc,"I love it",0,0
lLN1FwiqGwc,"Bloody boogers...\n-Nostalgia Critic, IT (old)",0,0
lLN1FwiqGwc,"MEME ME! MEME ME! MEMEMEME MEME ME!\n\n😂😂😂😂😂😂😂😂😂😂😂😂😂",0,0
lLN1FwiqGwc,"Tommy Wiseau is my greatest fear",0,0
lLN1FwiqGwc,"Hi",0,0
lLN1FwiqGwc,"Who played bev?",0,0
lLN1FwiqGwc,"The best",0,0
lLN1FwiqGwc,"(H)IT",0,0
lLN1FwiqGwc,"ABSULUTLY HELERIOUS",0,0
lLN1FwiqGwc,"*Gasp*\n*Gasp* \nGASP!",0,0
lLN1FwiqGwc,"MEME ME MEME ME MEME ME",0,0
lLN1FwiqGwc,"Yeah, but does everybody float?",0,0
lLN1FwiqGwc,"That meme me dace 😂",0,0
lLN1FwiqGwc,"10:43 Is that Miles Upshur????",2,0
lLN1FwiqGwc,"WA-HA\nWA-HA\nWA-HA",1,0
